id,area_name,landmark,meal_details,latitude,longitude,start_time_raw,end_time_raw,created_at,interested_count,report_count,google_maps_url,status,is_active,start_date,start_time_local,end_date,end_time_local,duration_hours,is_dummy_or_recurring_date,quality_flags
72939912-8416-4689-ade1-3cb6d215ba37,"Raichur, Rayachuru taluku, Raichur, Karnataka, 584100, India","Raichur, Rayachuru taluku, Raichur, Karnataka, 584100, India — VV Giri Complex Goodshed Road",,16.1981981981982,77.3404978757836,2026-09-15T19:30:00+00:00,2026-09-16T10:00:00+00:00,2026-09-15T18:04:32.05388+00:00,84,0,"https://www.google.com/maps?q=16.1981981981982,77.3404978757836",expired,False,2026-09-16,01:00 AM IST,2026-09-16,03:30 PM IST,14.5,False,CLEAN
82f6f7c9-b461-4448-a8d1-48d10acd5686,"Sri Nagar, Ward 9 Ramanthapur, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500060, India","Sri Nagar, Ward 9 Ramanthapur, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500060, India — Near Chaitanya Bharathi High school Ramanthapur",,17.3909157,78.540668,2026-09-15T19:30:00+00:00,2026-09-16T11:00:00+00:00,2026-09-15T07:34:30.060877+00:00,310,0,"https://www.google.com/maps?q=17.3909157,78.540668",expired,False,2026-09-16,01:00 AM IST,2026-09-16,04:30 PM IST,15.5,False,CLEAN
c779d830-5516-48e5-91c0-a898f4151200,"NGOs Colony, హయత్‌నగర్, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, రంగారెడ్డి, Telangana, 500070, India",Near rss ground,,17.3248412,78.5651199,2026-09-15T19:30:00+00:00,2026-09-15T21:00:00+00:00,2026-09-16T15:25:12.066425+00:00,0,0,"https://www.google.com/maps?q=17.3248412,78.5651199",expired,False,2026-09-16,01:00 AM IST,2026-09-16,02:30 AM IST,1.5,False,CLEAN
dd3855fa-92ff-4707-8d11-ffbf93602a46,"Upparavandlakottalu, ధర్మవరం, శ్రీ సత్యసాయి, Andhra Pradesh, 515672, India","Near Ayyappa swamy temple, Indiramma colony, Dharmavaram",,14.3873094,77.6962582,2026-09-15T19:30:00+00:00,2026-09-15T22:00:00+00:00,2026-09-16T04:11:33.37374+00:00,0,0,"https://www.google.com/maps?q=14.3873094,77.6962582",expired,False,2026-09-16,01:00 AM IST,2026-09-16,03:30 AM IST,2.5,False,CLEAN
e3d93c13-4fa7-4592-809a-c24d3a75e502,"ALEAP Industrial Area, ప్రగతి నగర్, Ward 125 Gajularamaram, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, మేడ్చల్-మల్కాజ్‌గిరి, Telangana, 501002, India","ALEAP Industrial Area, ప్రగతి నగర్, Ward 125 Gajularamaram, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, మేడ్చల్-మల్కాజ్‌గిరి, Telangana, 501002, India",,17.531771946832,78.3966318618005,2026-09-15T19:30:00+00:00,2026-09-16T09:00:00+00:00,2026-09-15T09:01:10.927757+00:00,91,0,"https://www.google.com/maps?q=17.531771946832,78.3966318618005",expired,False,2026-09-16,01:00 AM IST,2026-09-16,02:30 PM IST,13.5,False,CLEAN
ef77b30a-d67d-426e-99d3-2282e8b6f022,"Jawahar Nagar Colony, Ward 148 Ramgopalpet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Secunderabad mandal, Hyderabad, Telangana, 500003, India",Near Sri Chaitanya school Ramgopalpet,,17.4350408,78.4871459,2026-09-15T19:30:00+00:00,2026-09-15T22:00:00+00:00,2026-09-16T08:23:12.353901+00:00,0,0,"https://www.google.com/maps?q=17.4350408,78.4871459",expired,False,2026-09-16,01:00 AM IST,2026-09-16,03:30 AM IST,2.5,False,CLEAN
1f88a8f7-da63-4987-aa00-948bae69f038,"Subcentre Munipally, Pune - Machilipatnam Highway, Arur, Sadasivpet mandal, Sangareddy, Telangana, 502345, India","Subcentre Munipally, Pune - Machilipatnam Highway, Arur, Sadasivpet mandal, Sangareddy, Telangana, 502345, India — Near munipally",,17.6901434,77.8743013,2026-09-15T19:46:00+00:00,2026-09-16T02:00:00+00:00,2026-09-15T15:56:55.588952+00:00,6,0,"https://www.google.com/maps?q=17.6901434,77.8743013",expired,False,2026-09-16,01:16 AM IST,2026-09-16,07:30 AM IST,6.23,False,CLEAN
51894448-bd92-487c-9a48-0ff020400f79,"Subcentre Munipally, Pune - Machilipatnam Highway, Arur, Sadasivpet mandal, Sangareddy, Telangana, 502345, India","Subcentre Munipally, Pune - Machilipatnam Highway, Arur, Sadasivpet mandal, Sangareddy, Telangana, 502345, India — Near munipally",,17.6901434,77.8743013,2026-09-15T19:46:00+00:00,2026-09-16T02:00:00+00:00,2026-09-15T15:56:29.474468+00:00,6,0,"https://www.google.com/maps?q=17.6901434,77.8743013",expired,False,2026-09-16,01:16 AM IST,2026-09-16,07:30 AM IST,6.23,False,CLEAN
0de469d8-a1dd-411b-825f-815b917a0208,"Film Nagar Main Road, Giani Zail Singh Nagar, నవీర్మాన్ నగర్, Ward 95 Jubilee Hills, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, హైదరాబాదు, Telangana, 500096, India",Beside Moonshine project,,17.4141179630842,78.4071911198431,2026-09-15T20:00:00+00:00,2026-09-16T09:00:00+00:00,2026-09-16T06:08:52.66736+00:00,12,0,"https://www.google.com/maps?q=17.4141179630842,78.4071911198431",expired,False,2026-09-16,01:30 AM IST,2026-09-16,02:30 PM IST,13.0,False,CLEAN
d0452ca0-499b-4bcf-8bbf-3fe68a5aa198,"klm, Nizampet - JNTU Road Mumbai Highway, Ward 114 KPHB Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, మేడ్చల్-మల్కాజ్‌గిరి, Telangana, 500072, India","Klm fashion mall , Kukatpally, Hyderabad housing board",,17.4956436,78.3960129,2026-09-15T20:01:00+00:00,2026-09-16T09:00:00+00:00,2026-09-16T05:06:36.516604+00:00,119,0,"https://www.google.com/maps?q=17.4956436,78.3960129",expired,False,2026-09-16,01:31 AM IST,2026-09-16,02:30 PM IST,12.98,False,CLEAN
65f95e6d-78bb-497e-9e22-ce5c41e67a72,"Sri Rayapatnam, Marredpally mandal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Telangana, 500061, India",Near pasupati nath temple,,17.4259205,78.5200027,2026-09-15T20:30:00+00:00,2026-09-15T22:30:00+00:00,2026-09-16T06:02:31.157005+00:00,0,0,"https://www.google.com/maps?q=17.4259205,78.5200027",expired,False,2026-09-16,02:00 AM IST,2026-09-16,04:00 AM IST,2.0,False,CLEAN
7163c714-0c3c-44d5-ba13-e6df16a2f272,"Ward 135 Venkatapuram, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Alwal mandal, మేడ్చల్-మల్కాజ్‌గిరి, Telangana, 500015, India",Medplus gollaguda Alwal,,17.4877282,78.5037451,2026-09-15T20:30:00+00:00,2026-09-16T11:00:00+00:00,2026-09-16T08:43:52.046742+00:00,45,0,"https://www.google.com/maps?q=17.4877282,78.5037451",expired,False,2026-09-16,02:00 AM IST,2026-09-16,04:30 PM IST,14.5,False,CLEAN
8f567dec-6ce9-439c-acb1-4461634f9c7a,"Lal Bahadur Nagar Colony, Ward 135 Venkatapuram, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Alwal mandal, మేడ్చల్-మల్కాజ్‌గిరి, Telangana, 500015, India",Shoba gardens to old bowenpally lane,,17.4822732,78.4880821,2026-09-15T20:30:00+00:00,2026-09-15T23:00:00+00:00,2026-09-16T07:33:29.100339+00:00,0,0,"https://www.google.com/maps?q=17.4822732,78.4880821",expired,False,2026-09-16,02:00 AM IST,2026-09-16,04:30 AM IST,2.5,False,CLEAN
cfc3a39b-544f-4fc5-8805-58ed0f29af5b,"Vijayawada Urban, Patamata Lanka, Vijayawada, Vijayawada (Urban), NTR, Andhra Pradesh, 520001, India","Vijayawada Urban, Patamata Lanka, Vijayawada, Vijayawada (Urban), NTR, Andhra Pradesh, 520001, India",,16.5041184,80.6398064,2026-09-15T20:48:00+00:00,2026-09-16T09:00:00+00:00,2026-09-15T19:12:11.227193+00:00,50,0,"https://www.google.com/maps?q=16.5041184,80.6398064",expired,False,2026-09-16,02:18 AM IST,2026-09-16,02:30 PM IST,12.2,False,CLEAN
8834b309-c107-4629-a45f-381beb0ded5d,"Mahbubnagar, Mahabubnagar_Urban mandal, Mahabubnagar, Telangana, 509001, India",Jaya,,16.7321385,77.9921769,2026-09-15T22:30:00+00:00,2026-09-16T01:00:00+00:00,2026-09-16T08:59:03.704198+00:00,0,0,"https://www.google.com/maps?q=16.7321385,77.9921769",expired,False,2026-09-16,04:00 AM IST,2026-09-16,06:30 AM IST,2.5,False,CLEAN
e08c5535-bd79-4571-b0d4-e4c4dbd05b23,"Sreyas Institute of Engineering & Technology, Nagole-Bandlaguda Main Road, Ward 11 Nagole, Greater Hyderabad Municipal Corporation East Zone, Abdullapurmet mandal, Uppal mandal, Ranga Reddy, Telangana, 500068, India",indu aranya,,17.35511,78.5941185,2026-09-15T22:30:00+00:00,2026-09-16T01:00:00+00:00,2026-09-16T06:46:15.450595+00:00,0,0,"https://www.google.com/maps?q=17.35511,78.5941185",expired,False,2026-09-16,04:00 AM IST,2026-09-16,06:30 AM IST,2.5,False,CLEAN
f25b1eb0-aad3-4f7e-ac93-54edda5c96f4,"1st Lane, Raghavendra Colony, Kothaguda, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500084, India","1st Lane, Raghavendra Colony, Kothaguda, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500084, India",,17.4765384037518,78.3622353170446,2026-09-15T23:30:00+00:00,2026-09-16T18:00:00+00:00,2026-09-14T20:41:29.720754+00:00,671,0,"https://www.google.com/maps?q=17.4765384037518,78.3622353170446",expired,False,2026-09-16,05:00 AM IST,2026-09-16,11:30 PM IST,18.5,False,CLEAN
b313a75f-7380-4958-a135-7c830382a242,"Food Garage Drive In, NH163, Himayath Nagar, Moinabad mandal, Ranga Reddy, Telangana, 500008, India",Vjit college inside,,17.3441347,78.3238501,2026-09-16T00:00:00+00:00,2026-09-16T16:00:00+00:00,2026-09-16T04:25:14.487026+00:00,159,0,"https://www.google.com/maps?q=17.3441347,78.3238501",expired,False,2026-09-16,05:30 AM IST,2026-09-16,09:30 PM IST,16.0,False,CLEAN
196db1b9-29d3-4f6a-a344-cbe2c49d777d,"వెంకటగిరి, బంగారుపాళ్యం, చిత్తూరు, Andhra Pradesh, 517416, India","వెంకటగిరి, బంగారుపాళ్యం, చిత్తూరు, Andhra Pradesh, 517416, India — Govt High school back side",,13.1924867,78.909655,2026-09-16T00:30:00+00:00,2026-09-16T14:00:00+00:00,2026-09-15T10:48:13.768504+00:00,84,0,"https://www.google.com/maps?q=13.1924867,78.909655",expired,False,2026-09-16,06:00 AM IST,2026-09-16,07:30 PM IST,13.5,False,CLEAN
b2da421a-d700-412d-821c-10936edde802,"LB Nagar, Ward 18 Lingojiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Saroornagar mandal, Ranga Reddy, Telangana, 500074, India",Opposite to cooler shop. Small gulli road next to buffalo farm opposite to red bucket biryani,,17.3514302,78.5515334,2026-09-16T00:30:00+00:00,2026-09-16T06:00:00+00:00,2026-09-16T16:36:18.835464+00:00,0,0,"https://www.google.com/maps?q=17.3514302,78.5515334",expired,False,2026-09-16,06:00 AM IST,2026-09-16,11:30 AM IST,5.5,False,CLEAN
20ef9d17-55db-455c-bee8-35e4addcc8a5,"Chilakaluripeta Urban, Chilakaluripet, Chilakaluripeta, Palnadu, Andhra Pradesh, 522616, India",Nearl nannapaneni kalyana mandapam handa chettu,,16.1000001,80.165827,2026-09-16T00:35:00+00:00,2026-09-16T06:00:00+00:00,2026-09-16T11:44:18.00191+00:00,0,0,"https://www.google.com/maps?q=16.1000001,80.165827",expired,False,2026-09-16,06:05 AM IST,2026-09-16,11:30 AM IST,5.42,False,CLEAN
32e4ee05-ed46-4866-a12a-78fc1aa024ce,"Ernapadu, Bandi Atmakur, Nandyal, Andhra Pradesh, 518523, India","Ernapadu, Bandi Atmakur, Nandyal, Andhra Pradesh, 518523, India — Nadigadda Youth",,15.5448571,78.5710103,2026-09-16T01:30:00+00:00,2026-09-16T09:00:00+00:00,2026-09-15T09:51:22.1764+00:00,17,0,"https://www.google.com/maps?q=15.5448571,78.5710103",expired,False,2026-09-16,07:00 AM IST,2026-09-16,02:30 PM IST,7.5,False,CLEAN
3f33da20-6203-41da-8043-9b85667d26ee,"Hyderguda, Ward 79 Himayath Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500029, India","Hyderguda, Ward 79 Himayath Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500029, India — Pass house bakery muthyala bagh hyderguda himatnagar",,17.4002893,78.4824092,2026-09-16T01:30:00+00:00,2026-09-16T03:30:00+00:00,2026-09-15T20:13:13.570796+00:00,5,0,"https://www.google.com/maps?q=17.4002893,78.4824092",expired,False,2026-09-16,07:00 AM IST,2026-09-16,09:00 AM IST,2.0,False,CLEAN
408b567e-9de4-4f9a-84aa-10a84d4628b3,"Santhi Nagar, Ward 82 Golnaka, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, హైదరాబాదు, Telangana, 500044, India",Tirumala medical shop opposite lane.,,17.3902674,78.5066943,2026-09-16T01:30:00+00:00,2026-09-16T04:00:00+00:00,2026-09-16T15:20:11.657401+00:00,0,0,"https://www.google.com/maps?q=17.3902674,78.5066943",expired,False,2026-09-16,07:00 AM IST,2026-09-16,09:30 AM IST,2.5,False,CLEAN
4ffd9957-707c-42a0-993e-87f82e20148e,"Mahbubnagar, Mahabubnagar_Urban mandal, Mahabubnagar, Telangana, 509001, India",Maisama guddi,,16.7323751,77.9919594,2026-09-16T01:30:00+00:00,2026-09-16T02:30:00+00:00,2026-09-16T11:15:26.326285+00:00,0,0,"https://www.google.com/maps?q=16.7323751,77.9919594",expired,False,2026-09-16,07:00 AM IST,2026-09-16,08:00 AM IST,1.0,False,CLEAN
570a9797-1a78-49d0-9313-74c8f7092e9b,"Yellareddyguda, Somajiguda, Ward 97 Somajiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500073, India","Yellareddyguda, Somajiguda, Ward 97 Somajiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500073, India — In front of Sri sai ram krishna residency apartment. Near hanuman temple",,17.4315671,78.4414174,2026-09-16T01:30:00+00:00,2026-09-16T03:30:00+00:00,2026-09-15T18:45:11.184743+00:00,13,0,"https://www.google.com/maps?q=17.4315671,78.4414174",expired,False,2026-09-16,07:00 AM IST,2026-09-16,09:00 AM IST,2.0,False,CLEAN
943a51b7-cf43-454e-9436-5af161128ab5,"Medchal mandal, మేడ్చల్-మల్కాజ్‌గిరి, Telangana, 500043, India",Pochamma temple,,17.5635734,78.4503112,2026-09-16T01:30:00+00:00,2026-09-16T09:00:00+00:00,2026-09-16T06:35:26.541712+00:00,12,0,"https://www.google.com/maps?q=17.5635734,78.4503112",expired,False,2026-09-16,07:00 AM IST,2026-09-16,02:30 PM IST,7.5,False,CLEAN
a202db67-5282-4d86-92b2-ea06e09542d4,"Anand Nagar, Khairatabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India","Anand Nagar, Khairatabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India — Three Roads",,17.4125883,78.4548155,2026-09-16T01:30:00+00:00,2026-09-16T05:00:00+00:00,2026-09-15T17:18:46.518437+00:00,17,0,"https://www.google.com/maps?q=17.4125883,78.4548155",expired,False,2026-09-16,07:00 AM IST,2026-09-16,10:30 AM IST,3.5,False,CLEAN
ac7a270a-c5b9-49fc-adff-58583aea08d8,"Venkateswara Nagar, Ward 10 Uppal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500039, India","Venkateswara Nagar, Ward 10 Uppal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500039, India — Uppal skywalk",,17.4003678550578,78.5625750488784,2026-09-16T01:30:00+00:00,2026-09-16T18:00:00+00:00,2026-09-15T17:58:59.801136+00:00,228,0,"https://www.google.com/maps?q=17.4003678550578,78.5625750488784",expired,False,2026-09-16,07:00 AM IST,2026-09-16,11:30 PM IST,16.5,False,CLEAN
b7277984-ad01-435c-8a06-1c6c342b2598,"Balaji Nagar, Khammam, Khammam Urban mandal, ఖమ్మం, Telangana, 507002, India",Backside pragathi school 2nd line,,17.2631733024652,80.1712583005428,2026-09-16T01:30:00+00:00,2026-09-16T03:30:00+00:00,2026-09-16T06:01:57.040037+00:00,0,0,"https://www.google.com/maps?q=17.2631733024652,80.1712583005428",expired,False,2026-09-16,07:00 AM IST,2026-09-16,09:00 AM IST,2.0,False,CLEAN
f9e004cf-4a13-4f68-8759-759083158bc0,"Weaker Section Colony, Khajaguda, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500104, India","Weaker Section Colony, Khajaguda, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500104, India — Asbl lake aside apartments shalivahna Ganesh cal this 8106444560 Chintu bhai",,17.4149728804546,78.3654849434345,2026-09-16T01:47:00+00:00,2026-09-16T17:36:00+00:00,2026-09-15T17:56:23.485756+00:00,110,0,"https://www.google.com/maps?q=17.4149728804546,78.3654849434345",expired,False,2026-09-16,07:17 AM IST,2026-09-16,11:06 PM IST,15.82,False,CLEAN
295b7a27-e671-4447-94ba-0d0c09d9f333,"Anurag Marg, Laxmi Nagar Colony, సరూర్నగర్, Ward 19 Saroornagar, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Saroornagar mandal, రంగారెడ్డి, Telangana, 500035, India","Opp Anurag phase 2, mandaipally road , Thumkunta muncipality",,17.5687947962886,78.5501953401871,2026-09-16T02:00:00+00:00,2026-09-16T05:00:00+00:00,2026-09-16T13:05:18.11512+00:00,0,0,"https://www.google.com/maps?q=17.5687947962886,78.5501953401871",expired,False,2026-09-16,07:30 AM IST,2026-09-16,10:30 AM IST,3.0,False,CLEAN
57d6bf06-fd8d-4914-8dce-4ef187a7e896,"ఉపర్పల్లి, Ward 60 Rajendra Nagar, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, రంగారెడ్డి, Telangana, 500048, India",Reddy basthi community hall,,17.3601279,78.4178792,2026-09-16T02:00:00+00:00,2026-09-16T03:30:00+00:00,2026-09-16T13:34:25.78472+00:00,0,0,"https://www.google.com/maps?q=17.3601279,78.4178792",expired,False,2026-09-16,07:30 AM IST,2026-09-16,09:00 AM IST,1.5,False,CLEAN
fc1beaa9-6b1f-422a-ac59-241ee539172e,"Gokinepally, Mudigonda mandal, ఖమ్మం, Telangana, 507170, India",S C colony,,17.149115,80.0614417,2026-09-16T02:00:00+00:00,2026-09-16T04:00:00+00:00,2026-09-16T03:22:47.278561+00:00,1,0,"https://www.google.com/maps?q=17.149115,80.0614417",expired,False,2026-09-16,07:30 AM IST,2026-09-16,09:30 AM IST,2.0,False,CLEAN
ee2e3f17-7735-448a-8a9e-18e45c296665,"Miyapur, Ward 108 Miyapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500049, India","Miyapur, Ward 108 Miyapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500049, India — MA NAGAR ROAD NO 1",,17.5004822,78.3454008,2026-09-16T02:10:00+00:00,2026-09-16T04:20:00+00:00,2026-09-15T07:57:31.426689+00:00,20,0,"https://www.google.com/maps?q=17.5004822,78.3454008",expired,False,2026-09-16,07:40 AM IST,2026-09-16,09:50 AM IST,2.17,False,CLEAN
